type,domain,stage,url,title
careers,science.unimelb.edu.au,current — faculty,https://science.unimelb.edu.au/study/careers-in-science/geography,
careers,science.unimelb.edu.au,current — faculty,https://science.unimelb.edu.au/study/careers-in-science/maths-and-stats,
careers,science.unimelb.edu.au,current — faculty,https://science.unimelb.edu.au/study/careers-in-science/physical,
careers,science.unimelb.edu.au,current — faculty,https://science.unimelb.edu.au/study/careers-in-science/veterinary-science,
careers,science.unimelb.edu.au,current — faculty,https://science.unimelb.edu.au/engage/science-for-schools/year-10-work-experience,
careers,science.unimelb.edu.au,current — faculty,https://science.unimelb.edu.au/engage/alumni/mentoring-and-volunteering,
careers,science.unimelb.edu.au,current — faculty,https://science.unimelb.edu.au/engage/lets-talk-scicomm-podcast/ep/s15/episode-111-interview-with-early-career-scientist-and-science-communicator-dr-kira-hughes,
careers,science.unimelb.edu.au,current — faculty,https://science.unimelb.edu.au/engage/lets-talk-scicomm-podcast/ep/s14/episode-105-listen-to-this-if-you-want-to-kickstart-your-career,
careers,science.unimelb.edu.au,current — faculty,https://science.unimelb.edu.au/about/indigenous-research-engagement-inclusion/indigenous-research-internship,
careers,science.unimelb.edu.au,current — faculty,https://science.unimelb.edu.au/students/enrich-your-studies/internship-subjects,
careers,science.unimelb.edu.au,current — faculty,https://science.unimelb.edu.au/students/employability/STEM-career-ready-program,
careers,science.unimelb.edu.au,current — faculty,https://science.unimelb.edu.au/engage/science-for-schools/mentor-with-In2science,
careers,science.unimelb.edu.au,current — faculty,https://science.unimelb.edu.au/students/student-life/volunteering-and-leadership/data-science-peer-to-peer-mentoring,
careers,science.unimelb.edu.au,current — faculty,https://science.unimelb.edu.au/students/student-life/volunteering-and-leadership/biotechnology-peer-to-peer-mentoring,
wil,mbs.unimelb.edu.au,current — faculty (MBS),https://mbs.unimelb.edu.au/career/apply-your-learning/business-practicum,Business Practicum | Melbourne Business School
wil,mbs.unimelb.edu.au,current — faculty (MBS),https://mbs.unimelb.edu.au/career/apply-your-learning/global-business-practicum,Global Business Practicum | Melbourne Business School
wil,mbs.unimelb.edu.au,current — faculty (MBS),https://mbs.unimelb.edu.au/career/fbe-student-calendar/aug/mbs-global-business-practicum-november-applications-open,MBS Global Business Practicum (November) Applications Open
wil,mbs.unimelb.edu.au,current — faculty (MBS),https://mbs.unimelb.edu.au/career/fbe-student-calendar/july/mbs-global-business-practicum-november-london-applications-open,MBS Global Business Practicum (November) Applications Open
wil,mbs.unimelb.edu.au,current — faculty (MBS),https://mbs.unimelb.edu.au/career/fbe-student-calendar/oct/mbs-global-business-practicum-january-2027-applications-open,MBS Global Business Practicum (January 2027) Applications Open
wil,mbs.unimelb.edu.au,current — faculty (MBS),https://mbs.unimelb.edu.au/career/fbe-student-calendar/sep/mbs-global-business-practicum-january-2026-singapore-applications-open,MBS Global Business Practicum (January 2027) Applications Open
wil,mbs.unimelb.edu.au,current — faculty (MBS),https://mbs.unimelb.edu.au/career/fbe-student-calendar/oct/mbs-global-business-practicum-january-2027-applications-open2,MBS Business Practicum (Semester 1 2027) Applications Open
wil,www.unimelb.edu.au,alumni,"https://www.unimelb.edu.au/alumni/impact/partner-with-the-university/architecture,-building-and-planning",Internships and Vocational Placements
wil,msd.unimelb.edu.au,current — faculty,https://msd.unimelb.edu.au/current-students/subject-information/internships-vocational-placements,Internships and Vocational Placements
wil,msd.unimelb.edu.au,current — faculty,https://msd.unimelb.edu.au/current-students/subject-information/internships-vocational-placements/abpl90434-construction-management-internship,ABPL90434 Construction Management Internship
wil,msd.unimelb.edu.au,current — faculty,https://msd.unimelb.edu.au/current-students/subject-information/internships-vocational-placements/abpl90434-construction-management-internship/how-to-apply,How to apply | ABPL90434
wil,msd.unimelb.edu.au,current — faculty,https://msd.unimelb.edu.au/current-students/subject-information/internships-vocational-placements/abpl90434-construction-management-internship/self-sourced,Self-sourced internships | ABPL90434
wil,msd.unimelb.edu.au,current — faculty,https://msd.unimelb.edu.au/current-students/subject-information/internships-vocational-placements/abpl90434-construction-management-internship/information-for-hosts,Information for hosts | ABPL90434
wil,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/faces-of-education/alumni2/sonia-pranatha-master-of-education-research,Sonia Pranatha | Master of Education (Research)
wil,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/faces-of-education/alumni2/sonia-pranatha-master-of-education-research?in_c=foe_related_profiles,Sonia Pranatha | Master of Education (Research)
wil,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-requirements/attendance-and-absences,Attendance and absences
wil,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-requirements/health-and-safety,Health and safety
wil,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-requirements/working-with-children-check,Working with Children Check
wil,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-requirements/roles-and-responsibilities,Roles and responsibilities
wil,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-requirements/participation,Participation
wil,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-requirements/professional-conduct,Professional Conduct
wil,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-requirements/placement-seminars,Placement seminars
wil,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-requirements/placement-structure,Placement structure
wil,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-requirements/assessment,Assessment
wil,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-requirements/unsatisfactory-performance,Unsatisfactory performance
wil,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-details/placement-forms,Placement forms
wil,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-details/placement-policies,Placement policies
wil,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-requirements,Placement Requirements
wil,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-details,Placement Documents
wil,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-allocation-process,Placement Allocation Process
wil,arts.unimelb.edu.au,current — faculty,https://arts.unimelb.edu.au/students/undergraduate/resources-and-support/language-placement-tests,Language placement tests
wil,arts.unimelb.edu.au,current — faculty,https://arts.unimelb.edu.au/language-testing-research-centre/research/projects/past-projects/language-placement-test-review,Language placement test review
wil,arts.unimelb.edu.au,current — faculty,"https://arts.unimelb.edu.au/crippsinstitute/news/phd-student-presents-at-completion-seminar,-commences-placement-at-getty-research-institute","PhD student presents at Completion seminar, commences placement at Get"
wil,arts.unimelb.edu.au,current — faculty,https://arts.unimelb.edu.au/students/wil,Experiential Learning
wil,arts.unimelb.edu.au,current — faculty,https://arts.unimelb.edu.au/school-of-social-and-political-sciences/our-research/research-projects/the-ethics-of-pacific-climate-displacement,The ethics of pacific climate displacement
wil,arts.unimelb.edu.au,current — faculty,https://arts.unimelb.edu.au/about/arts-teaching-innovation-ati/blog/work-integrated-learning-in-grattan-street-press-a-simulated-workplace-with-real-world-outcomes-in-the-publishing-industry,Work Integrated Learning in Grattan Street Press: a simulated workplac
wil,arts.unimelb.edu.au,current — faculty,https://arts.unimelb.edu.au/students/undergraduate/enrich-your-bachelor-of-arts/work-integrated-learning-internships2,404 : Page not found | Error
wil,students.unimelb.edu.au,current — central hub,https://students.unimelb.edu.au/course-admin/academic-transcripts-and-statements/placement-summary-letter-education-students,Placement Summary Letter (Education students)
wil,students.unimelb.edu.au,current — central hub,https://students.unimelb.edu.au/new-students/student-card/replacement-cards,Replacement student card | Current Students | The University of Melbou
wil,students.unimelb.edu.au,current — central hub,https://students.unimelb.edu.au/student-support/advice-and-help/student-card/replacement-cards,Student card | Current Students | The University of Melbourne
wil,students.unimelb.edu.au,current — central hub,https://students.unimelb.edu.au/your-course/manage-your-course/exams-assessments-and-results/results-and-academic-statements/academic-transcripts-and-statements/placement-summary-letter-education-students,Placement Summary Letter (Education students)
wil,mdhs.unimelb.edu.au,current — faculty,https://mdhs.unimelb.edu.au/CPC4Health/about-us/peter_carew-wil,Peter_Carew WIL
wil,mdhs.unimelb.edu.au,current — faculty,https://mdhs.unimelb.edu.au/study/current-students/placements,
wil,mdhs.unimelb.edu.au,current — faculty,https://mdhs.unimelb.edu.au/study/current-students/placements/students/requirements,
wil,fbe.unimelb.edu.au,current — faculty,https://fbe.unimelb.edu.au/newsroom/global-business-practicum-a-journey-of-adaptation-and-learning,Global Business Practicum: A journey of adaptation and learning
wil,fbe.unimelb.edu.au,current — faculty,https://fbe.unimelb.edu.au/newsroom/global-business-practicum-2020-international-experience-from-regional-victoria,Global Business Practicum 2020: International experience from regional
wil,fbe.unimelb.edu.au,current — faculty,https://fbe.unimelb.edu.au/newsroom/concluding-my-degree-with-the-business-practicum,Concluding my degree with the Business Practicum
wil,fbe.unimelb.edu.au,current — faculty,https://fbe.unimelb.edu.au/newsroom/global-business-practicum-in-tokyo,Learning Beyond Borders: Global Business Practicum in Tokyo
wil,fbe.unimelb.edu.au,current — faculty,https://fbe.unimelb.edu.au/newsroom/amsterdam-awaits,Amsterdam Awaits: A Practicum Exploration at Mainfreight
wil,fbe.unimelb.edu.au,current — faculty,https://fbe.unimelb.edu.au/study/phd/fbe-graduate-research-alumni-graduate-placements,Alumni & Graduate Placements
wil,fbe.unimelb.edu.au,current — faculty,"https://fbe.unimelb.edu.au/research/centres/gender-lab/events/professor-sonia-bhalotra,-warwick","Professor Sonia Bhalotra, Warwick"
wil,fbe.unimelb.edu.au,current — faculty,https://fbe.unimelb.edu.au/newsroom/embracing-growth-my-journey-on-global-business-practicum,Embracing Growth: My Journey on Global Business Practicum London
